,pos_score,neu_score,neg_score,pos_sub_score,neu_sub_score,neg_sub_score
7098,0.0,3.2,0.0,0.0,0.0,0.0
7099,0.9,24.8,0.6,0.03,0.03,0.054
7100,0.3,40.2,0.0,0.002,0.0,0.0
7101,0.0,15.6,0.0,0.0,0.0,0.0
7102,0.3,0.6,0.0,0.003,0.01,0.0
7103,0.0,2.4,0.0,0.0,0.0046,0.0
7104,0.0,1.4,0.1,0.0,0.0,0.006
7105,0.3,1.8,0.2,0.0033,0.001,0.012
7106,0.3,0.0,0.0,0.006,0.0,0.0
7107,0.6,3.4,0.1,0.014,0.005,0.01
7108,0.6,4.2,0.0,0.0114,0.01,0.0
7109,0.0,39.8,0.0,0.0,0.0,0.0
7110,1.5,7.2,0.5,0.042,0.02,0.0459
7111,0.0,1.8,0.0,0.0,0.001,0.0
7112,0.3,3.4,0.0,0.0065,0.01,0.0
7113,0.0,0.8,0.0,0.0,0.0,0.0
7114,0.3,1.6,0.1,0.005,0.0,0.0075
7115,0.3,2.8,0.2,0.01,0.01,0.018
7116,1.2,47.4,1.1,0.0154,0.005,0.0865
7117,0.0,40.2,0.0,0.0,0.0,0.0
7118,0.0,2.8,0.0,0.0,0.0006,0.0
7119,0.0,6.6,0.1,0.0,0.0,0.0055
7120,0.3,47.6,0.3,0.01,0.1218,0.0229
7121,1.8,65.8,0.1,0.0297,0.0006,0.01
7122,0.0,2.6,0.0,0.0,0.0,0.0
7123,0.3,19.8,0.0,0.005,0.0033,0.0
7124,0.0,1.4,0.0,0.0,0.0,0.0
7125,0.9,1.6,0.1,0.0114,0.0,0.008
7126,0.6,24.2,0.4,0.02,0.036,0.036
7127,0.3,22.0,0.2,0.01,0.01,0.018
7128,2.4,22.4,0.6,0.053,0.0313,0.054
7129,0.3,24.6,0.0,0.005,0.056,0.0
7130,0.0,2.0,0.0,0.0,0.0045,0.0
7131,0.6,8.8,0.4,0.02,0.02,0.036
7132,0.0,28.4,0.0,0.0,0.0865,0.0
7133,0.0,1.2,0.0,0.0,0.0,0.0
7134,0.0,1.6,0.0,0.0,0.0045,0.0
7135,0.6,2.0,0.0,0.01,0.01,0.0
7136,0.6,11.0,0.0,0.0107,0.0086,0.0
7137,0.3,0.4,0.0,0.0,0.0,0.0
7138,22.8,105.2,0.4,0.3353,0.3012,0.0214
7139,1.8,18.0,0.0,0.0321,0.0086,0.0
7140,0.0,0.8,0.0,0.0,0.0043,0.0
7141,0.3,5.2,0.0,0.0057,0.002,0.0
7142,0.3,27.4,0.5,0.0057,0.0165,0.011
7143,0.3,103.0,0.2,0.01,0.0785,0.018
7144,0.0,2.6,0.1,0.0,0.0031,0.006
7145,0.0,79.8,0.0,0.0,0.0805,0.0
7146,18.0,51.2,0.0,0.2099,0.2655,0.0
7147,0.3,10.6,0.0,0.0065,0.0,0.0
7148,0.3,1.2,0.0,0.0,0.0,0.0
7149,2.1,119.2,0.3,0.0457,0.149,0.025
7150,5.4,5.4,0.0,0.1178,0.0116,0.0
7151,0.0,1.8,0.0,0.0,0.0,0.0
7152,0.3,46.8,0.0,0.01,0.0,0.0
7153,0.0,0.6,0.0,0.0,0.0,0.0
7154,0.3,2.6,0.1,0.009,0.004,0.0054
7155,19.2,72.6,0.2,0.2233,0.3429,0.018
7156,0.0,2.0,0.0,0.0,0.0,0.0
7157,0.0,30.8,0.0,0.0,0.0705,0.0
7158,0.0,46.0,0.0,0.0,0.0236,0.0
7159,0.9,1.4,0.0,0.0105,0.0,0.0
7160,0.6,1.4,0.1,0.014,0.0,0.01
7161,0.0,2.4,0.0,0.0,0.0,0.0
7162,1.5,90.4,0.0,0.05,0.0382,0.0
7163,0.6,2.0,0.0,0.0085,0.0,0.0
7164,0.0,0.0,0.0,0.0,0.0,0.0
7165,0.0,1.6,0.0,0.0,0.0,0.0
7166,0.0,2.6,0.0,0.0,0.0045,0.0
7167,0.0,2.4,0.0,0.0,0.0,0.0
7168,0.0,0.4,0.0,0.0,0.0,0.0
7169,0.0,68.2,0.0,0.0,0.0772,0.0
7170,5.7,7.0,0.0,0.1243,0.0216,0.0
7171,0.0,61.0,0.3,0.0,0.2371,0.0155
7172,0.3,0.6,0.0,0.01,0.0,0.0
7173,0.9,34.0,0.0,0.03,0.015,0.0
7174,0.0,21.0,0.0,0.0,0.0,0.0
7175,2.7,67.6,0.2,0.039,0.0196,0.018
7176,0.0,2.0,0.0,0.0,0.0,0.0
7177,0.0,2.0,0.0,0.0,0.01,0.0
7178,19.8,179.0,0.4,0.2571,0.3685,0.036
7179,0.0,2.0,0.0,0.0,0.0,0.0
7180,0.3,18.2,0.2,0.01,0.01,0.018
7181,0.0,0.2,0.0,0.0,0.0,0.0
7182,0.0,49.2,0.0,0.0,0.0,0.0
7183,0.3,1.8,0.0,0.01,0.0,0.0
7184,0.0,1.0,0.0,0.0,0.0,0.0
7185,0.0,2.6,0.0,0.0,0.0,0.0
7186,0.9,0.4,0.0,0.0165,0.0,0.0
7187,0.0,9.0,0.0,0.0,0.0033,0.0
7188,0.0,1.2,0.0,0.0,0.0,0.0
7189,0.0,97.2,0.6,0.0,0.0685,0.0519
7190,0.3,27.4,0.7,0.01,0.0105,0.05
7191,0.3,0.2,0.0,0.003,0.0,0.0
7192,0.0,1.8,0.0,0.0,0.0,0.0
7193,0.3,2.8,0.2,0.01,0.01,0.018
7194,1.2,24.0,0.0,0.016,0.0,0.0
7195,0.3,41.8,0.2,0.01,0.01,0.018
7196,0.3,29.6,0.1,0.0065,0.01,0.004
7197,0.6,3.6,0.0,0.0113,0.001,0.0
7198,0.0,54.2,0.0,0.0,0.0,0.0
7199,0.3,4.4,0.2,0.01,0.01,0.018
7200,0.0,6.6,0.0,0.0,0.0,0.0
7201,0.0,2.2,0.0,0.0,0.0045,0.0
7202,0.3,11.2,0.1,0.006,0.01,0.0025
7203,0.0,1.2,0.0,0.0,0.0,0.0
7204,0.3,5.4,0.0,0.0057,0.0,0.0
7205,0.0,62.2,0.1,0.0,0.0731,0.004
7206,1.2,17.2,0.0,0.022,0.0235,0.0
7207,0.3,1.2,0.0,0.01,0.0,0.0
7208,0.3,2.6,0.0,0.0057,0.0,0.0
7209,1.5,11.6,0.4,0.0217,0.0113,0.0096
7210,1.8,94.4,0.2,0.045,0.0186,0.018
7211,0.3,28.0,0.2,0.01,0.01,0.018
7212,0.3,1.6,0.0,0.003,0.0,0.0
7213,0.0,1.8,0.0,0.0,0.0,0.0
7214,3.6,13.0,0.6,0.0853,0.0178,0.0394
7215,0.0,1.8,0.0,0.0,0.0,0.0
7216,3.0,18.6,0.3,0.075,0.0437,0.0204
7217,0.3,2.0,0.0,0.0,0.0,0.0
7218,0.9,13.0,0.0,0.012,0.0,0.0
7219,0.0,111.0,0.7,0.0,0.0685,0.056
7220,0.3,27.2,0.2,0.01,0.01,0.018
7221,0.0,3.4,0.3,0.0,0.0103,0.01
7222,0.6,43.2,0.0,0.0077,0.0705,0.0
7223,0.0,1.8,0.0,0.0,0.012,0.0
7224,0.0,2.4,0.0,0.0,0.0,0.0
7225,0.0,1.0,0.0,0.0,0.0,0.0
7226,0.0,11.4,0.0,0.0,0.0,0.0
7227,19.2,63.6,0.8,0.2329,0.2825,0.06
7228,0.0,0.0,0.0,0.0,0.0,0.0
7229,0.3,11.2,0.0,0.0065,0.01,0.0
7230,0.0,3.0,0.0,0.0,0.0079,0.0
7231,0.6,5.0,0.2,0.015,0.01,0.018
7232,0.0,0.4,0.0,0.0,0.0,0.0
7233,0.0,0.0,0.0,0.0,0.0,0.0
7234,0.0,33.4,0.0,0.0,0.0,0.0
7235,0.0,2.0,0.0,0.0,0.0,0.0
7236,0.3,0.6,0.0,0.006,0.0,0.0
7237,0.3,3.4,0.2,0.01,0.01,0.018
7238,0.3,13.0,0.0,0.01,0.0,0.0
7239,0.0,0.2,0.0,0.0,0.0045,0.0
7240,0.9,29.0,0.2,0.024,0.01,0.018
7241,0.6,37.6,0.1,0.01,0.0,0.0
7242,0.0,8.8,0.0,0.0,0.0,0.0
7243,0.0,2.4,0.1,0.0,0.0053,0.006
7244,0.0,1.6,0.0,0.0,0.0,0.0
7245,0.0,0.0,0.0,0.0,0.0,0.0
7246,0.0,11.2,0.0,0.0,0.0,0.0
7247,0.9,63.0,1.7,0.0169,0.1518,0.1433
7248,0.0,15.8,0.1,0.0,0.0033,0.003
7249,0.0,1.4,0.1,0.0,0.0016,0.01
7250,0.6,9.4,0.9,0.0103,0.051,0.0544
7251,0.3,5.0,0.0,0.01,0.0137,0.0
7252,0.9,2.8,0.2,0.017,0.01,0.018
7253,0.3,11.6,0.3,0.0057,0.01,0.003
7254,0.0,7.6,0.0,0.0,0.0,0.0
7255,0.0,13.8,0.0,0.0,0.0,0.0
7256,0.0,2.0,0.0,0.0,0.0095,0.0
7257,0.3,2.2,0.1,0.003,0.0,0.004
7258,0.0,2.4,0.2,0.0,0.0013,0.0066
7259,1.2,49.8,0.3,0.025,0.01,0.028
7260,22.2,124.8,0.2,0.3099,0.348,0.018
7261,0.6,15.8,0.0,0.0033,0.0183,0.0
7262,0.6,49.6,0.0,0.0057,0.0,0.0
7263,0.6,22.6,0.0,0.011,0.011,0.0
7264,0.0,25.2,0.0,0.0,0.0,0.0
7265,0.0,2.8,0.0,0.0,0.0,0.0
7266,0.0,4.2,0.0,0.0,0.0,0.0
7267,0.3,12.8,0.0,0.0065,0.01,0.0
7268,0.9,49.6,0.2,0.0122,0.005,0.014
7269,0.0,2.2,0.0,0.0,0.0,0.0
7270,8.7,26.0,0.7,0.211,0.0508,0.029
7271,0.0,56.8,0.0,0.0,0.0396,0.0
7272,0.0,0.4,0.0,0.0,0.0,0.0
7273,0.0,26.8,0.0,0.0,0.0,0.0
7274,0.3,0.6,0.0,0.0,0.0,0.0
7275,0.3,2.2,0.0,0.0,0.005,0.0
7276,1.2,35.6,0.2,0.025,0.01,0.018
7277,0.3,7.6,0.2,0.01,0.01,0.018
7278,0.0,1.0,0.1,0.0,0.0,0.005
7279,0.3,1.4,0.1,0.002,0.0,0.01
7280,0.0,102.0,0.0,0.0,0.139,0.0
7281,0.0,2.8,0.0,0.0,0.0,0.0
7282,0.0,0.4,0.0,0.0,0.0,0.0
7283,0.0,3.4,0.0,0.0,0.0,0.0
7284,3.3,251.8,0.5,0.0745,0.1825,0.039
7285,0.0,23.8,0.0,0.0,0.0,0.0
7286,0.0,7.0,0.0,0.0,0.0,0.0
7287,0.0,0.6,0.0,0.0,0.0,0.0
7288,0.0,61.0,0.0,0.0,0.016,0.0
7289,0.3,92.6,0.3,0.005,0.0374,0.0185
7290,0.0,3.0,0.1,0.0,0.0021,0.005
7291,16.2,43.8,0.3,0.3403,0.0603,0.0171
7292,0.0,2.2,0.0,0.0,0.001,0.0
7293,2.4,75.6,0.0,0.0472,0.0,0.0
7294,0.0,3.8,0.1,0.0,0.0,0.008
7295,0.3,0.2,0.0,0.006,0.0,0.0
7296,19.8,185.4,0.5,0.2448,0.2763,0.011
7297,0.0,1.4,0.0,0.0,0.0,0.0
7298,0.0,1.4,0.1,0.0,0.0,0.004
7299,0.3,3.2,0.3,0.0057,0.01,0.003
7300,0.0,2.4,0.0,0.0,0.0,0.0
7301,19.2,72.8,0.0,0.2239,0.2821,0.0
7302,0.0,8.6,0.0,0.0,0.0,0.0
7303,0.0,0.4,0.0,0.0,0.0,0.0
7304,0.0,1.4,0.0,0.0,0.0,0.0
7305,0.3,16.4,0.2,0.01,0.01,0.018
7306,0.0,0.0,0.0,0.0,0.0,0.0
7307,0.0,1.6,0.0,0.0,0.003,0.0
7308,0.3,12.4,0.2,0.01,0.01,0.018
7309,0.0,2.8,0.2,0.0,0.0,0.018
7310,0.0,3.8,0.0,0.0,0.0,0.0
7311,0.0,20.6,0.0,0.0,0.0038,0.0
7312,0.3,6.4,0.1,0.0065,0.01,0.0054
7313,0.0,44.6,0.2,0.0,0.0,0.008
7314,0.3,35.6,0.2,0.01,0.01,0.018
7315,0.0,35.6,0.2,0.0,0.0,0.008
7316,0.3,2.6,0.0,0.0057,0.0,0.0
7317,0.6,2.0,0.0,0.01,0.0071,0.0
7318,0.3,29.0,0.2,0.01,0.026,0.018
7319,0.3,1.4,0.0,0.0,0.0,0.0
7320,0.0,1.8,0.0,0.0,0.0,0.0
7321,18.0,107.4,0.6,0.2099,0.2625,0.0519
7322,1.2,24.0,0.2,0.016,0.0013,0.008
7323,0.3,17.4,0.2,0.01,0.07,0.018
7324,0.0,1.6,0.0,0.0,0.0,0.0
7325,0.3,1.8,0.0,0.005,0.0,0.0
7326,0.3,0.6,0.0,0.005,0.0,0.0
7327,0.3,2.6,0.0,0.002,0.0,0.0
7328,0.3,50.0,0.2,0.01,0.0237,0.018
7329,0.3,1.2,0.0,0.01,0.003,0.0
7330,1.8,1.8,0.0,0.0321,0.0,0.0
7331,6.0,154.6,2.0,0.1216,0.203,0.1263
7332,0.0,1.8,0.1,0.0,0.0,0.006
7333,1.8,14.6,0.1,0.039,0.0,0.01
7334,0.0,1.2,0.0,0.0,0.0,0.0
7335,0.0,0.2,0.0,0.0,0.0,0.0
7336,0.9,7.2,0.2,0.02,0.01,0.018
7337,0.0,0.2,0.0,0.0,0.0,0.0
7338,0.0,2.0,0.0,0.0,0.0,0.0
7339,0.0,72.4,0.0,0.0,0.0,0.0
7340,0.0,25.4,0.6,0.0,0.0,0.0519
7341,0.0,0.0,0.0,0.0,0.0,0.0
7342,0.3,1.2,0.0,0.005,0.0,0.0
7343,0.0,0.0,0.0,0.0,0.0,0.0
7344,3.9,29.0,0.2,0.0736,0.0296,0.018
7345,2.4,5.6,0.4,0.0521,0.0229,0.036
7346,0.6,2.4,0.0,0.013,0.0007,0.0
7347,2.7,26.6,0.4,0.052,0.0905,0.036
7348,0.3,1.0,0.0,0.005,0.0,0.0
7349,8.7,24.4,0.2,0.1662,0.1105,0.018
7350,0.3,3.0,0.0,0.0057,0.0,0.0
7351,0.0,2.6,0.0,0.0,0.01,0.0
7352,0.3,36.6,0.2,0.01,0.01,0.018
7353,0.0,2.2,0.0,0.0,0.0,0.0
7354,1.2,136.0,0.6,0.035,0.1382,0.054
7355,0.0,1.2,0.0,0.0,0.0,0.0
7356,0.3,1.0,0.0,0.002,0.005,0.0
7357,4.8,14.4,0.2,0.0967,0.0945,0.018
7358,0.3,0.8,0.0,0.005,0.0,0.0
7359,0.0,0.0,0.0,0.0,0.0,0.0
7360,0.0,5.4,1.7,0.0,0.006,0.1393
7361,1.2,12.0,0.1,0.0228,0.0035,0.003
7362,0.3,2.4,0.0,0.006,0.0056,0.0
7363,0.9,50.8,0.0,0.012,0.0,0.0
7364,0.0,33.6,0.0,0.0,0.0638,0.0
7365,0.3,5.4,0.2,0.01,0.01,0.018
7366,0.0,34.4,0.0,0.0,0.015,0.0
7367,0.0,0.0,0.0,0.0,0.0,0.0
7368,0.0,0.0,0.0,0.0,0.0,0.0
7369,0.0,2.2,0.0,0.0,0.0,0.0
7370,0.3,1.0,0.0,0.005,0.0,0.0
7371,0.6,29.2,0.8,0.014,0.0,0.0649
7372,0.0,1.2,0.0,0.0,0.0,0.0
7373,0.0,25.4,0.3,0.0,0.0057,0.0148
7374,0.3,37.6,0.2,0.01,0.01,0.018
7375,1.2,6.0,0.0,0.016,0.0013,0.0
7376,1.2,4.8,0.2,0.0237,0.0106,0.018
7377,0.0,6.6,0.0,0.0,0.0,0.0
7378,0.0,5.0,0.0,0.0,0.003,0.0
7379,0.0,3.0,0.0,0.0,0.0,0.0
7380,0.3,4.2,0.2,0.006,0.002,0.0054
7381,0.0,2.2,0.0,0.0,0.0,0.0
7382,0.3,26.0,0.2,0.01,0.151,0.018
7383,0.3,23.6,0.0,0.0057,0.0705,0.0
7384,0.0,0.0,0.0,0.0,0.0,0.0
7385,0.0,5.2,0.0,0.0,0.0,0.0
7386,0.3,1.2,0.0,0.01,0.0,0.0
7387,0.0,19.4,0.0,0.0,0.0,0.0
7388,0.0,51.6,0.0,0.0,0.0,0.0
7389,38.7,182.6,0.4,0.4807,0.5711,0.0228
7390,0.0,0.0,0.0,0.0,0.0,0.0
7391,0.0,0.0,0.0,0.0,0.0,0.0
7392,0.6,2.4,0.0,0.013,0.0007,0.0
7393,0.3,15.0,0.0,0.0,0.0,0.0
7394,0.0,33.4,0.0,0.0,0.0,0.0
7395,0.0,1.6,0.0,0.0,0.0,0.0
7396,0.9,13.8,0.4,0.0229,0.02,0.036
7397,1.2,80.0,0.2,0.0271,0.079,0.018
7398,0.0,0.6,0.0,0.0,0.0,0.0
7399,0.0,2.8,0.0,0.0,0.0,0.0
7400,0.0,1.0,0.0,0.0,0.0,0.0
7401,0.0,75.8,0.0,0.0,0.0,0.0
7402,0.3,2.4,0.1,0.005,0.0,0.01
7403,1.8,9.0,0.2,0.03,0.0013,0.02
7404,0.6,1.6,0.0,0.0165,0.0,0.0
7405,0.9,3.4,0.0,0.013,0.0,0.0
7406,2.7,11.8,0.4,0.0615,0.02,0.036
7407,0.0,2.8,0.0,0.0,0.0,0.0
7408,0.0,10.6,0.0,0.0,0.0705,0.0
7409,0.0,40.8,0.0,0.0,0.0,0.0
7410,0.0,0.8,0.0,0.0,0.0,0.0
7411,0.0,12.4,0.0,0.0,0.001,0.0
7412,1.2,59.8,0.0,0.013,0.0743,0.0
7413,0.3,2.8,0.1,0.01,0.002,0.009
7414,0.0,7.6,0.0,0.0,0.0,0.0
7415,0.0,2.0,0.0,0.0,0.0016,0.0
7416,0.3,10.6,0.0,0.01,0.0,0.0
7417,0.0,0.8,0.0,0.0,0.0,0.0
7418,0.3,1.4,0.0,0.006,0.0,0.0
7419,0.3,5.0,0.0,0.0,0.011,0.0
7420,0.0,1.6,0.0,0.0,0.0,0.0
7421,0.6,15.6,0.8,0.02,0.0259,0.0631
7422,0.6,2.8,0.0,0.0103,0.0045,0.0
7423,0.0,38.2,0.0,0.0,0.0,0.0
7424,0.3,2.4,0.0,0.0075,0.0,0.0
7425,0.0,97.8,0.1,0.0,0.0685,0.004
7426,0.3,1.2,0.0,0.0065,0.0,0.0
7427,0.0,42.0,0.0,0.0,0.0,0.0
7428,0.0,3.0,0.0,0.0,0.0,0.0
7429,0.0,0.6,0.0,0.0,0.0,0.0
7430,0.0,0.2,0.1,0.0,0.0,0.009
7431,0.0,0.2,0.0,0.0,0.0,0.0
7432,0.0,0.0,0.0,0.0,0.0,0.0
7433,0.0,7.8,0.0,0.0,0.0,0.0
7434,0.0,2.2,0.0,0.0,0.0,0.0
7435,1.5,38.8,0.3,0.0217,0.1523,0.003
7436,22.2,90.6,0.6,0.3011,0.4438,0.037
7437,0.0,3.0,0.0,0.0,0.0,0.0
7438,0.0,1.2,0.0,0.0,0.0,0.0
7439,0.0,18.8,0.0,0.0,0.0086,0.0
7440,0.3,0.2,0.0,0.003,0.0,0.0
7441,1.8,96.4,0.6,0.037,0.03,0.054
7442,18.0,132.0,0.0,0.2099,0.3629,0.0
7443,0.9,45.4,0.8,0.0215,0.01,0.07
7444,0.0,4.2,0.0,0.0,0.0,0.0
7445,0.3,2.0,0.0,0.006,0.0,0.0
7446,1.8,10.0,0.0,0.0321,0.0,0.0
7447,1.5,15.8,0.4,0.0409,0.02,0.036
7448,0.0,60.8,0.0,0.0,0.0,0.0
7449,0.0,2.0,0.0,0.0,0.0056,0.0
7450,0.0,0.0,0.0,0.0,0.0,0.0
7451,0.9,0.0,0.0,0.029,0.0,0.0
7452,0.0,5.2,0.0,0.0,0.01,0.0
7453,1.2,4.8,0.2,0.0275,0.0045,0.013
7454,0.3,0.6,0.0,0.01,0.0,0.0
7455,1.2,1.0,0.0,0.0254,0.0,0.0
7456,0.3,2.2,0.0,0.0,0.0,0.0
7457,0.6,12.6,0.1,0.014,0.0,0.01
7458,0.9,27.8,0.0,0.018,0.007,0.0
7459,0.0,5.6,0.0,0.0,0.005,0.0
7460,0.3,0.6,0.1,0.003,0.0006,0.0
7461,0.0,2.0,0.0,0.0,0.0,0.0
7462,19.5,87.2,0.2,0.2407,0.2745,0.018
7463,1.5,1.6,0.1,0.0204,0.0,0.01
7464,1.8,14.4,0.2,0.0345,0.0,0.008
7465,0.6,76.6,0.2,0.019,0.01,0.018
7466,0.0,0.4,0.0,0.0,0.0,0.0
7467,1.2,13.0,0.0,0.016,0.0013,0.0
7468,2.4,22.4,0.2,0.0515,0.0165,0.018
7469,0.3,0.6,0.0,0.007,0.0,0.0
7470,0.0,2.8,0.0,0.0,0.0,0.0
7471,0.3,1.8,0.0,0.005,0.0,0.0
7472,1.8,1.8,0.0,0.0321,0.0,0.0
7473,0.0,13.2,0.0,0.0,0.0,0.0
7474,0.0,9.6,0.0,0.0,0.0086,0.0
7475,0.0,1.2,0.0,0.0,0.0,0.0
7476,0.0,13.2,0.2,0.0,0.0,0.008
7477,0.9,1.0,0.0,0.02,0.009,0.0
7478,0.0,3.6,0.0,0.0,0.0,0.0
7479,1.5,44.2,0.2,0.0303,0.2403,0.018
7480,0.0,3.0,0.0,0.0,0.0,0.0
7481,0.0,1.4,0.0,0.0,0.01,0.0
7482,0.0,1.6,0.0,0.0,0.0043,0.0
7483,0.0,41.2,0.0,0.0,0.0,0.0
7484,0.0,0.0,0.0,0.0,0.0,0.0
7485,0.0,1.8,0.0,0.0,0.004,0.0
7486,0.9,6.0,0.2,0.0253,0.015,0.018
7487,0.0,51.0,0.0,0.0,0.0,0.0
7488,0.3,0.8,0.0,0.003,0.0,0.0
7489,0.3,54.4,0.2,0.01,0.01,0.018
7490,0.3,14.0,0.0,0.002,0.0086,0.0
7491,0.3,108.8,0.2,0.007,0.0685,0.008
7492,1.5,8.2,0.0,0.05,0.0,0.0
7493,0.0,0.4,0.0,0.0,0.0,0.0
7494,0.0,2.8,0.0,0.0,0.003,0.0
7495,0.6,17.4,0.2,0.01,0.07,0.018
7496,0.0,0.4,0.0,0.0,0.0,0.0
7497,0.0,38.6,0.0,0.0,0.0012,0.0
7498,1.2,30.4,0.2,0.024,0.0057,0.0168
7499,0.0,0.4,0.0,0.0,0.0,0.0
7500,1.5,34.0,0.0,0.0238,0.0198,0.0
7501,1.5,11.0,0.0,0.021,0.0,0.0
7502,0.3,17.8,0.3,0.01,0.01,0.028
7503,0.6,64.0,0.2,0.01,0.0862,0.018
7504,0.6,5.2,0.1,0.014,0.0,0.01
7505,0.0,58.8,0.0,0.0,0.0692,0.0
7506,0.6,6.4,0.1,0.014,0.0,0.01
7507,1.2,14.6,0.0,0.0207,0.0705,0.0
7508,0.0,49.4,0.0,0.0,0.0,0.0
7509,0.6,77.6,0.4,0.019,0.014,0.0334
7510,0.0,0.4,0.0,0.0,0.0,0.0
7511,0.0,13.0,0.0,0.0,0.0,0.0
7512,0.3,0.6,0.0,0.002,0.0,0.0
7513,0.0,1.6,0.2,0.0,0.0,0.0166
7514,0.0,0.0,0.0,0.0,0.0,0.0
7515,0.0,0.6,0.0,0.0,0.0,0.0
7516,0.3,0.0,0.0,0.01,0.0,0.0
7517,0.0,3.2,0.0,0.0,0.0,0.0
7518,0.9,12.0,0.1,0.0165,0.0057,0.01
7519,0.0,2.0,0.0,0.0,0.0,0.0
7520,0.3,0.4,0.2,0.01,0.01,0.018
7521,1.2,21.4,0.0,0.017,0.005,0.0
7522,0.0,64.0,0.1,0.0,0.003,0.005
7523,0.0,2.6,0.0,0.0,0.0045,0.0
7524,0.3,6.4,0.2,0.01,0.01,0.018
7525,0.0,5.6,0.0,0.0,0.0,0.0
7526,0.3,1.8,0.0,0.0075,0.0,0.0
7527,0.6,1.0,0.1,0.014,0.0,0.01
7528,2.7,77.6,0.0,0.0492,0.0005,0.0
7529,0.0,1.4,0.1,0.0,0.0,0.006
7530,1.2,28.2,0.0,0.016,0.002,0.0
7531,18.0,48.6,0.0,0.2099,0.2705,0.0
7532,2.1,12.6,0.1,0.0388,0.0,0.004
7533,0.6,39.6,0.2,0.02,0.01,0.018
7534,0.0,1.4,0.0,0.0,0.0045,0.0
7535,0.3,1.6,0.0,0.005,0.0,0.0
7536,0.0,1.6,0.0,0.0,0.0,0.0
7537,0.0,62.6,0.1,0.0,0.0685,0.004
7538,0.9,36.4,0.5,0.0198,0.018,0.0277
7539,0.0,47.4,0.0,0.0,0.0,0.0
7540,0.3,0.6,0.0,0.002,0.0,0.0
7541,0.0,1.2,0.0,0.0,0.0,0.0
7542,19.2,117.0,0.0,0.2337,0.3286,0.0
7543,0.0,10.0,0.0,0.0,0.0,0.0
7544,1.2,48.0,0.0,0.025,0.0,0.0
7545,0.0,1.8,0.0,0.0,0.0,0.0
7546,0.0,9.0,0.1,0.0,0.0,0.007
7547,0.6,17.2,0.4,0.02,0.02,0.036
7548,2.1,27.0,0.9,0.0603,0.0877,0.0544
7549,0.3,75.0,0.2,0.01,0.01,0.018
7550,0.0,1.2,0.1,0.0,0.0,0.007
7551,0.0,0.0,0.0,0.0,0.0,0.0
7552,0.6,35.2,0.4,0.02,0.0905,0.036
7553,0.0,1.4,0.0,0.0,0.0,0.0
7554,0.6,0.4,0.0,0.0125,0.0,0.0
7555,0.3,40.6,0.0,0.0073,0.0086,0.0
7556,0.0,0.2,0.0,0.0,0.0,0.0
7557,0.3,68.8,0.4,0.01,0.01,0.026
7558,0.3,26.0,0.1,0.01,0.004,0.007
7559,0.3,1.6,0.0,0.0,0.0,0.0
7560,20.1,67.4,0.2,0.2431,0.2643,0.008
7561,0.3,28.2,0.2,0.01,0.01,0.018
7562,0.0,1.8,0.0,0.0,0.0,0.0
7563,0.0,6.2,0.0,0.0,0.0,0.0
7564,0.0,1.8,0.0,0.0,0.005,0.0
7565,0.0,5.8,0.1,0.0,0.0,0.0
7566,0.0,1.8,0.0,0.0,0.0043,0.0
7567,0.0,4.0,0.0,0.0,0.0,0.0
7568,0.0,11.4,0.0,0.0,0.004,0.0
7569,0.6,15.2,0.0,0.0151,0.0,0.0
7570,0.0,2.0,0.1,0.0,0.0,0.0068
7571,0.0,4.2,0.0,0.0,0.0,0.0
7572,0.0,1.8,0.1,0.0,0.0,0.009
7573,0.6,4.8,0.2,0.0157,0.01,0.018
7574,0.3,3.8,0.0,0.002,0.0,0.0
7575,19.8,385.8,1.0,0.2477,0.3956,0.0526
7576,0.0,3.4,0.0,0.0,0.0,0.0
7577,0.0,11.2,0.0,0.0,0.0,0.0
7578,0.0,2.2,0.0,0.0,0.0,0.0
7579,0.0,0.8,0.0,0.0,0.005,0.0
7580,0.0,22.4,0.1,0.0,0.005,0.004
7581,1.2,9.2,0.3,0.035,0.0224,0.0185
7582,0.6,98.6,0.4,0.017,0.0785,0.026
7583,0.0,17.6,0.0,0.0,0.0,0.0
7584,1.8,83.4,0.1,0.02,0.066,0.002
7585,19.5,64.8,0.4,0.2389,0.2825,0.036
7586,0.0,1.2,0.0,0.0,0.012,0.0
7587,2.1,113.6,0.5,0.057,0.02,0.04
7588,25.5,223.6,1.7,0.3698,0.3799,0.1023
7589,1.5,83.0,0.6,0.0371,0.093,0.043
7590,0.0,0.2,0.0,0.0,0.004,0.0
7591,1.5,59.6,0.0,0.05,0.0337,0.0
7592,0.0,14.2,0.0,0.0,0.0,0.0
7593,0.3,54.6,0.3,0.01,0.0106,0.022
7594,0.0,13.0,0.0,0.0,0.0,0.0
7595,0.0,1.8,0.0,0.0,0.0,0.0
7596,0.0,15.0,0.0,0.0,0.0,0.0
7597,21.6,165.0,0.4,0.279,0.285,0.036
7598,0.6,49.2,0.2,0.01,0.01,0.018
7599,0.0,1.6,0.0,0.0,0.0,0.0
7600,0.0,2.2,0.0,0.0,0.0,0.0
7601,0.3,14.8,0.8,0.01,0.03,0.0546
7602,0.6,23.8,0.2,0.01,0.01,0.018
7603,0.3,2.2,0.2,0.001,0.003,0.014
7604,1.2,6.4,0.0,0.016,0.0013,0.0
